imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,budget_adj,revenue_adj,vote_avg
tt1838722,0.505292,0,0,Truth or Dare,Liam Boyle|Jack Gordon|Florence Hall|David Oakes|Jennie Jacques,Robert Heath,,95,Horror|Thriller|Mystery,|Corona Pictures|,8/5/12,57,5.6,0,0,5.6
tt2288005,0.495457,0,0,A Turtleâ€™s Tale 2: Sammyâ€™s Escape From Paradise,Kaitlyn Maher|Carter Hastings|Alan Shearman|Khary Payton|Carlos Alazraqui,Ben Stassen|Vincent Kesteloot,,92,Animation|Adventure,|Studio Canal|Warner Bros.|uFilm|nWave Pictures|,8/15/12,40,5.7,0,0,5.7
tt1935929,0.495039,5000000,0,Tooth Fairy 2,Larry the Cable Guy|David Mackey|Erin Beute|Brady Reiter|Lucius Baston,Alex Zamm,,90,Comedy|Family,|20th Century Pictures|,3/6/12,22,4.9,5466192,0,3.9
tt1817676,0.494655,5000000,0,Girl in Progress,Eva Mendes:10527 points|Matthew Modine:29945 points|Landon Liboiron|Patricia Arquette:12391 points|Raini Rodriguez,Patricia Riggen,latina|coming of age|mother daughter relationship|teenage girl|single mother,93,Comedy|Drama,|Pantelion Films|,5/11/12,29,5.3,5466192,0,5.6
tt1047540,0.494391,25000000,119772232,Parental Guidance,Billy Crystal:5808 points|Bette Midler|Marisa Tomei:13413 points|Tom Everett Scott|Bailee Madison,Andy Fickman,,104,Comedy,|20th Century Fox|Chernin Entertainment|Walden Media|,12/25/12,154,5.9,27330962,130939615,6.0
tt2231554,0.494142,0,0,Grave Encounters 2,Reese Alexander|Stephanie Bennett|Jeffrey Bowyer-Chapman|Richard Harmon|Howie Lai,John Poliquin,halloween|insane asylum|dormitory|supernatural|insanity,95,Horror,|Death Awaits Cinema|Twin Engine Films|Pink Buffalo Films|,10/12/12,133,5.1,0,0,5.1
tt2105044,0.493944,0,100345,V/H/S,Calvin Lee Reeder|Lane Hughes|Adam Wingard|Hannah Fierman|Mike Donlan,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence,webcam|anthology|vhs|burglary|split screen,116,Horror|Thriller,|The Collective|Bloody Disgusting|8383 Productions|,7/28/12,227,5.8,0,109701,5.8
tt1477855,0.493205,0,8887603,Hyde Park on Hudson,Bill Murray:43930 points|Olivia Williams:22523 points|Laura Linney:23512 points|Olivia Colman|Elizabeth Marvel,Roger Michell:3246 points,queen|park|franklin d. roosevelt|hyde park|queen of england,94,Comedy|Drama|History,|Daybreak Pictures|Free Range Films|,12/7/12,53,5.2,0,9716270,5.9
tt1560985,0.491648,1000000,101758490,The Devil Inside,Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley,William Brent Bell,rome|exorcism|death|demonic possession|found footage,83,Thriller|Horror,|Room 101|Prototype|,1/6/12,162,4.5,1093238,111246299,4.2
tt2076850,0.490734,0,0,Flukt,Isabel Christine Andreasen|Ingrid BolsÃ¸ Berdal|Kristian Espedal|Hallvard Holmen|BjÃ¸rn Moan,Roar Uthaug,suspense,76,Action|History,|Fantefilm|Film Fund FUZZ|,9/28/12,15,5.4,0,0,6.1
tt1989475,0.486354,0,0,Chained,Vincent D'Onofrio|Eamon Farren|Julia Ormond:8709 points|Gina Philips,Jennifer Chambers Lynch,rap|serial killer|incest overtones|protÃ©gÃ©|desolation,94,Horror|Thriller,|Envision Media Arts|RGB Productions|,8/5/12,46,6.3,0,0,6.4
tt1748227,0.48631,0,6842058,The Collection,Josh Stewart|Christopher McDonald|Emma Fitzpatrick|Lee Tergesen|Erin Way,Marcus Dunstan,mercenary|party|sequel|gore|escape,94,Horror|Thriller,|Fortress Features|LD Entertainment|,9/21/12,151,5.8,0,7480001,6.1
tt1507563,0.48576,25000000,432274,Dark Tide,Halle Berry:5779 points|Olivier Martinez|Ralph Brown|Mark Elderkin|Luke Tyler,John Stockwell,suspense|shark|diver|diver instructor,113,Thriller|Adventure|Drama,|Social Capital|Film Afrika Worldwide|Lipsync Productions|Procinvest Sas|Cinedigm|,3/28/12,37,4.9,27330962,472579,4.3
tt1658837,0.483986,18200000,0,The Tall Man,Jessica Biel:6271 points|Jodelle Ferland|Stephen McHattie|Jakob Davies|William B. Davis,Pascal Laugier,children|kidnapping|crime|missing child,106,Horror|Mystery|Thriller,|SND|Forecast Pictures|Iron Ocean Films|Radar Films|,3/19/12,191,5.6,19896941,0,5.9
tt1441940,0.482632,0,0,Broken,Tim Roth:44850 points|Eloise Laurence|Cillian Murphy:73040 points|Zana MarjanoviÄ‡|Robert Emms,Rufus Norris,,91,Drama,|BBC Films|Bill Kenwright Films|,8/22/12,44,6.3,0,0,7.3
tt2253939,0.477929,0,0,Camille redouble,NoÃ©mie Lvovsky|Samir Guesmi|Mathieu Amalric:18195 points|Judith Chemla|India Hair,NoÃ©mie Lvovsky,woman director,115,Comedy|Romance,|CinÃ©@|F Comme Film|,9/12/12,37,5.9,0,0,6.3
tt2035630,0.477554,0,0,Starlet,Dree Hemingway|Besedka Johnson|Stella Maeve|James Ransone|Karren Karagulian,Sean Baker,pornography|porn actor|porno scene|unsimulated sex|porn actress,103,Drama,|nan|,11/9/12,21,6.5,0,0,6.8
tt2103264,0.474818,0,3346265,Emperor,Matthew Fox|Tommy Lee Jones:28095 points|Eriko Hatsune|Masayoshi Haneda|Kaori Momoi,Peter Webber:917 points,atomic bomb|emperor|japanese surrender|u.s. military,105,Drama|History|War,|Krasnoff Foster Productions|United Performers' Studio|Fellers Film|,9/14/12,66,6.0,0,3658266,6.5
tt2039399,0.4739140000000001,0,0,The Philadelphia Experiment,Ryan Robbins|Nicholas Lea|Malcolm McDowell:10554 points|Emilie Ullerup|Michael ParÃ©,Paul Ziller,time travel|philadelphia experiment,85,Adventure|Science Fiction|Thriller|Mystery,|Cinetel Films|Reel One Entertainment|,7/27/12,28,4.2,0,0,4.1
tt1621045,0.4733810000000001,12000000,96070507,Think Like a Man,Michael Ealy|Jerry Ferrara|Meagan Good|Regina Hall|Kevin Hart,Tim Story,advice|love|relationship|ensemble cast|duringcreditsstinger,123,Comedy|Romance,|Rainforest Films|Screen Gems|Studio Mir|,4/16/12,201,6.6,13118862,105027977,6.6
tt2082415,0.468765,0,0,Saints and Soldiers: Airborne Creed,Corbin Allred|David Nibley|Jasen Wade|Lincoln Hoppe,Ryan Little,,94,Drama,|Koan Films|Go Films|,8/17/12,18,5.0,0,0,5.7
tt2097307,0.468552,2000000,14400000,Hit & Run,Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum,David Palmer|Dax Shepard,witness protection|getaway driver|duringcreditsstinger,100,Action|Comedy|Romance,|Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group|,8/22/12,175,5.4,2186477,15742634,6.1
tt1368440,0.468305,0,0,Branded,Ingeborga Dapkunaite|Mariya Ignatova|Andrey Kaykov|John Laskowski|Leelee Sobieski,Jamie Bradshaw|Aleksandr Dulerayn,,106,Science Fiction,|Lionsgate|TNT|Bomar OOD|Mirumir|,9/6/12,34,4.6,0,0,4.7
tt2095605,0.464032,0,0,Seal Team Six: The Raid on Osama Bin Laden,Cam Gigandet|Kathleen Robertson|William Fichtner|Robert Knepper|Anson Mount,John Stockwell,osama bin laden|navy seal,90,Thriller|Action|Crime|Drama,|The Weinstein Company|Voltage Pictures|,11/4/12,87,5.6,0,0,5.7
tt1389096,0.463427,0,0,Stand Up Guys,Alan Arkin:25324 points|Julianna Margulies|Al Pacino:92668 points|Christopher Walken:25268 points|Katheryn Winnick,Fisher Stevens,release from prison|viagra|settle scores|last hurrah,95,Thriller|Comedy|Action,|Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|,3/8/12,207,5.8,0,0,6.5
tt1935902,0.460239,0,0,The Brass Teapot,Juno Temple:31164 points|Michael Angarano|Alexis Bledel|Billy Magnussen|Alia Shawkat,Ramaa Mosley,fantasy|comic|based on comic book|money|fantastic,100,Comedy|Fantasy|Thriller,|Laundry Films|,9/8/12,104,5.6,0,0,6.4
tt1244658,0.456327,0,0,Burning Bright,Briana Evigan|Garret Dillahunt|Meat Loaf|Charlie Tahan|Peggy Sheffield,Carlos Brooks,autism|hurricane|tiger|suspense|trapped,89,Drama|Horror|Thriller,|Lionsgate|Launchpad Productions|Sobini Films|Burning Bright Productions|,5/2/12,23,5.3,0,0,5.9
tt2247732,0.454471,0,0,Marvel One-Shot: Item 47,Lizzy Caplan|Jesse Bradford|Maximiliano HernÃ¡ndez|Titus Welliver,Louis D'Esposito,secret agent|weapon|marvel comic|superhero|based on comic book,12,Science Fiction|Action|Fantasy,|Marvel Studios|,9/13/12,73,6.7,0,0,6.8
tt2341664,0.4521770000000001,0,0,Come Out and Play,Vinessa Shaw|Ebon Moss-Bachrach|Daniel GimÃ©nez Cacho:2118 points|Gerardo Taracena|Alejandra Ãlvarez,Makinov,remake|gore|street children|evil child|killer children,87,Horror,|Canana Films|Videocine S.A. de C.V.|,9/13/12,23,4.9,0,0,4.7
tt1667310,0.452064,12000000,66351,Deadfall,Eric Bana:15003 points|Olivia Wilde:6000 points|Charlie Hunnam|Patrick Kerton|Kris Kristofferson:1219 points,Stefan Ruzowitzky,murder|on the run|fugitive|crime|family,95,Crime|Drama|Thriller,|StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment|,11/8/12,138,5.5,13118862,72537,6.3
tt1930546,0.451287,0,0,Arthur Newman,Colin Firth:21904 points|Emily Blunt:13042 points|Anne Heche:6304 points|David Andrews|Sterling Beaumon,Dante Ariola,identity|dream|past,101,Drama,|Cross Creek Pictures|Vertebra Films|,9/7/12,33,5.5,0,0,5.7
tt1783732,0.45055,0,0,John Dies at the End,Chase Williamson|Rob Mayes|Paul Giamatti:39143 points|Clancy Brown|Glynn Turman,Don Coscarelli,out of body experience,99,Horror|Comedy,|Magnet Releasing|,1/23/12,122,5.9,0,0,6.4
tt1872818,0.450481,0,0,Liberal Arts,Josh Radnor|Elizabeth Olsen:3524 points|Richard Jenkins:11878 points|Allison Janney:17120 points|Elizabeth Reaser,Josh Radnor,age difference|college|older man younger woman relationship|unhappiness|college student,97,Comedy|Drama,|Tom Sawyer Entertainment|BCDF Pictures|,9/14/12,105,6.1,0,0,6.7
tt1792647,0.448325,0,34153101,Cirque du Soleil: Worlds Away,Erica Linz|Igor Zaripov|Matt Gillanders|Jason Berrent|Dallas Barnett,Andrew Adamson,clown|music|mimes|cirque du soleil|carnies,91,Fantasy|Family,|Reel FX Creative Studios|,11/9/12,47,5.9,0,37337485,6.8
tt2023690,0.446829,0,61782,Sightseers,Alice Lowe|Steve Oram|Jonathan Aris|Monica Dolan|Sara Stewart,Ben Wheatley,caravan|series of murders,88,Adventure|Comedy|Crime,|StudioCanal|British Film Institute (BFI)|Film4 Productions|,11/30/12,103,6.0,0,67542,6.5
tt1971352,0.446244,0,319285,Compliance,Ann Dowd|Dreama Walker|Pat Healy|Philip Ettinger|James McCaffrey,Craig Zobel,,90,Drama|Thriller|Crime,|Muskat Filmed Properties|Bad Cop Bad Cop Film Productions|Dogfish Pictures|,8/23/12,118,6.3,0,349055,6.4
tt1984153,0.440489,0,0,Excision,AnnaLynne McCord|Traci Lords|Ariel Winter|Roger Bart|Jeremy Sumpter,Richard Bates Jr.,surgeon|teenager|domineering mother|awkwardness|social outcast,81,Horror,|BXR Productions|,9/12/12,68,5.9,0,0,6.1
tt2063013,0.43873,0,0,Tong que tai,Chow Yun-fat|Liu Yifei|Hiroshi Tamaki|Alec Su|Annie Shizuka Inoh,Zhao Lin-Shan,,107,Drama|History,|nan|,9/26/12,14,5.6,0,0,5.6
tt1381404,0.438284,0,19633027,The Company You Keep,Robert Redford:13410 points|Shia LaBeouf:8050 points|Julie Christie:5324 points|Susan Sarandon:12603 points|Nick Nolte:21640 points,Robert Redford:2613 points,,121,Drama|Thriller,|Wildwood Enterprises|Kingsgate Films|Brightlight Pictures|Voltage pictures|TCYK North Productions|,9/6/12,177,5.8,0,21463581,6.4
tt1603257,0.436617,3000000,3010,ATM,Alice Eve|Josh Peck|Brian Geraghty|Aaron Hughes|Will Woytowich,David Brooks,atm|hooded figure|duringcreditsstinger,90,Horror|Thriller,|Buffalo Gal Pictures|The Safran Company|Gold Circle Films|,2/17/12,105,5.5,3279715,3291,4.7
tt1678051,0.431609,8000000,0,Soldiers of Fortune,Christian Slater:4758 points|Ving Rhames|Colm Meaney|Freddy RodrÃ­guez|Charlie Bewley,Maksim Korostyshevsky,,94,Action|Adventure,|Jeff Most Productions|Globus-film|Crombie Film|Most/Rice Films|,6/7/12,34,4.9,8745908,0,4.3
tt2246549,0.430466,150000,0,Abraham Lincoln vs. Zombies,Bill Oberst Jr.|Baby Norman|Jason Vail|Jason Hughley|Don McGraw,Richard Schenkman:2277 points,u.s. president|president|thriller|zombies|horror movie,90,Horror|Action|Thriller,"|Asylum, The|",5/29/12,32,4.1,163986,0,3.1
tt2125435,0.430256,1800000,21107746,Beasts of the Southern Wild,QuvenzhanÃ© Wallis|Dwight Henry|Levy Easterly|Gina Montana|Lowell Landes,Benh Zeitlin:1158 points,refugee camp|hurricane|fantasy|flooding|global warming,93,Drama|Fantasy,|Journeyman Pictures|Court 13 Pictures|Cinereach|,6/29/12,262,6.6,1967829,23075801,7.3
tt2332831,0.428343,0,0,The Last Will and Testament of Rosalind Leigh,Aaron Poole|Vanessa Redgrave:10190 points|Julian Richings|Stephen Eric McIntyre|Charlotte Sullivan,Rodrigo GudiÃ±o,cult|wealth|inheritance|death|spooky house,82,Horror|Thriller,|Someone At The Door Productions|,11/9/12,16,4.7,0,0,5.3
tt1984279,0.426646,40000000,0,The Swan Princess Christmas,James Arrington|Maxine Blue|G.K. Bowes|Elle Deets|Joseph Medrano,Richard Rich,holiday,90,Animation,|Sony Pictures Animation|NEST Family Entertainment|Crest Animation Production|,11/5/12,14,6.4,43729540,0,4.4
tt1988781,0.4250390000000001,6000000,0,7 Below,Val Kilmer:25215 points|Ving Rhames|Luke Goss|Bonnie Somerville|Matt Barr,Kevin Carraway,two word title,90,Horror,|Efish Entertainment|Vitamin A Films|Silver Moonlight Productions|PalmStar Entertainment|Barking Fish Entertainment|,4/16/12,12,4.5,6559431,0,3.2
tt2112210,0.419765,0,45250,My Awkward Sexual Adventure,Jonas Chernick|Emily Hampshire|Sarah Manninen|Vik Sahay,Sean Garrity,underwear|masseuse|threesome|dildo|sex lesson,98,Comedy|Romance,|Banana-Moon Sky Films|,9/11/12,41,5.4,0,49469,6.1
tt2415112,0.352339,0,0,A Bride for Christmas,Arielle Kebbel|Sage Brocklebank|Peter Benson|Jordana Largy|Chelsey Reist,Gary Yates,romance|fall in love,90,Comedy,|nan|,12/1/12,10,5.8,0,0,6.6
tt1959409,0.415272,4275000,0,Imaginaerum,Madison McAleer|Tuomas Lauri Johannes Holopainen|Marco Hietala|Anette Olzon|Emppu Vuorinen,Stobe Harju,musical,80,Fantasy|Drama,|Capelight Pictures|Al!ve AG|,11/10/12,35,6.0,4673595,0,6.3
tt2076220,0.41248,0,641100,Holy Motors,Eva Mendes:10527 points|Kylie Minogue|Michel Piccoli:564 points|Edith Scob|Denis Lavant,Leos Carax,limousine|multiple identities|wig|penis|talking car,115,Drama|Fantasy,|Pandora Filmproduktion|Canal+|,7/2/12,133,6.7,0,700875,7.1
tt1488181,0.438105,20000000,0,Zambezia,Jeremy Suarez|Samuel L. Jackson:66759 points|Abigail Breslin:14406 points|Leonard Nimoy|Jeff Goldblum:18092 points,Wayne Thornley,none,83,Animation,|Industrial Development Corporation of South Africa|120dB Films|The Department of Trade and Industry of South Africa|Cinema Management Group|The National Film and Video Foundation of SA|,6/5/12,49,5.1,21864770,0,5.8
tt1925431,0.409718,20000000,4636169,Fire with Fire,Bruce Willis:62845 points|Josh Duhamel|Rosario Dawson:2287 points|Vincent D'Onofrio|50 Cent,David Barrett,firemen|witness protection|murder|u.s. marshal,97,Action|Crime|Drama|Thriller,|Industry Entertainment|Grindstone Entertainment Group|Cheetah Vision|Mandalay Vision|Paradox Entertainment|,8/31/12,144,5.7,21864770,5068438,5.6
tt1862079,0.40801,750000,4007792,Safety Not Guaranteed,Aubrey Plaza|Mark Duplass|Jake Johnson|Karan Soni|Jenica Bergere,Colin Trevorrow,time travel,85,Comedy|Romance|Science Fiction|Drama,|Duplass Brothers Productions|Big Beach Films|,6/8/12,341,6.7,819929,4381473,7.0
tt2340678,0.40752,0,0,Partysaurus Rex,Tom Hanks:118145 points|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox,Mark A. Walsh,tyrannosaurus rex|bath tub|water|party|toys,7,Animation|Comedy|Family|Fantasy,|Walt Disney Pictures|Pixar Animation Studios|,9/14/12,54,7.5,0,0,7.6
tt2332522,0.406609,0,0,Leviathan,Declan Conneely|Johnny Gatcombe|Adrian Guillette|Brian Jannelle|Clyde Lee,Lucien Castaing-Taylor|Verena Paravel,fishing|atlantic ocean|fisherman|woman director|commercial fishing,87,Documentary,|Arrete Ton Cinema|,8/9/12,14,6.0,0,0,6.5
tt1840388,0.404069,0,0,Rosewood Lane,Rose McGowan|Lauren VÃ©lez|Ray Wise|Lin Shaye|Bill Fagerbakke,Victor Salva,,81,Horror|Thriller,|Hollywood Media Bridge|,1/1/12,12,5.0,0,0,4.6
tt1954299,0.403624,0,0,I Am Bruce Lee,Bruce Lee|Linda Lee Cadwell|Shannon Lee|Dan Inosanto|Diana Lee Inosanto,Pete McCormack,biography|bare chested male|martial arts master|martial artist,90,Documentary,|nan|,2/9/12,14,7.0,0,0,7.5
tt1734433,0.402947,0,0,Eden,Jamie Chung|Beau Bridges:3121 points|Matt O'Leary|Tantoo Cardinal|Naama Kates,Megan Griffiths,slavery|human trafficking|moral ambiguity|prostitution|woman director,98,Drama,|Eden Productions|,3/11/12,32,6.5,0,0,6.7
tt2092011,0.402405,0,0,What Richard Did,Jack Reynor|Roisin Murphy|Sam Keeley|Gavin Drea|Fionn Walton,Lenny Abrahamson:4804 points,,87,Drama,|nan|,9/9/12,17,4.9,0,0,6.3
tt1867093,0.402086,12000000,2521,The Samaritan,Samuel L. Jackson:66759 points|Luke Kirby|Ruth Negga|Tom Wilkinson:51617 points|Alan C. Peterson,David Weaver,prison|sex|revenge|incest|grifter,90,Thriller,|Quickfire Films|H2O Motion Pictures|2262730 Ontario|Middle Child Films Inc.|,3/2/12,27,4.7,13118862,2756,5.6
tt1272886,0.401012,2000000,0,Small Apartments,Matt Lucas|Juno Temple:31164 points|James Caan:27206 points|Dolph Lundgren|Billy Crystal:5808 points,Jonas Ã…kerlund,,96,Comedy|Crime,|Deviant Films|Morocco Junction Pictures|1812 Productions|,3/10/12,24,5.1,2186477,0,6.1
tt1924273,0.400215,0,0,PromociÃ³n Fantasma,RaÃºl ArÃ©valo|Alexandra JimÃ©nez|Andrea Duro|Javier BÃ³dalo|Anna Castillo,Javier Ruiz Caldera,,88,Comedy,|Think Studio|Ciskul|,2/3/12,26,5.5,0,0,6.4
tt1433822,0.398497,17000000,9627492,The Apparition,Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino,Todd Lincoln ,experiment|supernatural|paranormal|haunting|disappearance,82,Horror|Thriller,|StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures|,8/23/12,76,4.4,18585054,10525145,4.1
tt1833846,0.524197,0,0,Eating Out: The Open Weekend,Chris Salvatore|Daniel Skelton|Aaron Milo|Lilach Mendelovich|Harmony Santana,Q. Allan Brocka,gay,80,Comedy|Romance,|nan|,7/1/12,13,6.5,0,0,5.4
tt1987028,0.39366,5000000,0,Werewolf: The Beast Among Us,Nia Peeples|Stephen Rea|Ed Quinn|Ana Ularu|Rachel DiPillo,Louis Morneau,,93,Drama|Horror,|CC Capital Arts Entertainment SRL|Universal 1440 Entertainment|,10/9/12,32,4.7,5466192,0,5.1
tt2262308,0.392485,12500000,0,Halo 4: Forward Unto Dawn,Tom Green|Anna Popplewell|Iain Belcher|Jenna Berman|Enisha Brewster,Stewart Hendler,video game|duringcreditsstinger,92,Science Fiction,|343 Industries|Microsoft Studios|Laskey Productions|,10/5/12,199,6.5,13665481,0,7.0
tt1831806,0.38917,3000000,0,The Thompsons,Mackenzie Firgens|Cory Knauf|Ryan Hartwig|Samuel Child|Sean Browne,The Butcher Brothers,england|vampire,84,Horror|Thriller,|nan|,8/21/12,13,4.0,3279715,0,4.7
tt1935065,0.388099,0,0,Not Suitable For Children,Ryan Kwanten|Bojana NovakoviÄ‡|Laura Brent|Alice Parkinson|Sarah Snook,Peter Templeman,,97,Comedy|Romance,|icon|,7/12/12,35,5.5,0,0,5.9
tt1707392,0.38719,1000000,0,Lovely Molly,Gretchen Lodge|Johnny Lewis|Alexandra Holden|Ken Arnold|Brenna McDonough,Eduardo SÃ¡nchez,drug addiction|psychosis|psychological drama,100,Horror|Thriller,|Haxan Films|amber entertainment|,5/18/12,38,4.6,1093238,0,5.3
tt1418712,0.386979,3000000,0,Outpost: Black Sun,Catherine Steadman|Richard Coyle|Ali Craig|Nick Nevern|Daniel Caltagirone,Steve Barker,bunker|nazis|eastern europe|war|sequel,101,Action|Horror,|Black Camel Pictures|,1/1/12,12,3.7,3279715,0,5.0
tt0835418,0.385202,0,0,The Babymakers,Olivia Munn|Aisha Tyler|Paul Schneider|Noureen DeWulf|Desi Lydic,Jay Chandrasekhar,wife husband relationship|infertility|doctor|theft|sperm donor,98,Comedy,|Blumhouse Productions|IM Global|Automatik Entertainment|Duck Attack Films|,8/3/12,39,4.8,0,0,5.0
tt1928330,0.385121,0,0,Bad Ass,Danny Trejo|Charles S. Dutton|Ron Perlman|Joyful Drake|Patrick Fabian,Craig Moss,vietnam veteran|los angeles|crime|based on true events,90,Action|Drama,|Amber Lamps|,4/12/12,87,5.4,0,0,5.5
tt1602472,0.383998,8000000,1653792,2 Days in New York,Julie Delpy:10498 points|Dylan Baker|Chris Rock|Albert Delpy|Vincent Gallo:593 points,Julie Delpy,photographer|photo exhibition|rudeness|reference to barack obama|pregnancy test,91,Comedy,|Senator Film Produktion|TempÃªte Sous Un CrÃ¢ne Productions|Focus Films|,3/28/12,60,5.3,8745908,1807989,6.0
tt1368858,0.383809,0,0,The Forger,Lauren Bacall:3964 points|Josh Hutcherson:19737 points|Alfred Molina:15091 points|Billy Boyd|Dina Eastwood,Lawrence Roeck,california|painter|beach|gallery|stripper,96,Drama,|Jetlag Productions|Bahr Productions Inc.|Experience Media Studios|,7/3/12,25,6.8,0,0,5.4
